Gimli,Saruman,16040
Legolas,Aragorn,16046
Gandalf,Aragorn,16109
Elessar,Aragorn,16187
Gandalf,Shadowfax,16250
Legolas,Aragorn,16259
Gimli,Shadowfax,16260
Gandalf,Shadowfax,16268
Gimli,Legolas,16293
Gimli,Gandalf,16293
Gimli,Aragorn,16293
Legolas,Gandalf,16293
Legolas,Aragorn,16293
Gandalf,Aragorn,16293
Gimli,Gandalf,16298
Gimli,Legolas,16410
Elendil,Thengel,16455
Elendil,Aragorn,16455
Thengel,Aragorn,16455
Denethor,Aragorn,16456
Gandalf,Wormtongue,16556
Gandalf,Thengel,16571
Gimli,Gandalf,16579
Gandalf,Wormtongue,16663
Gandalf,Wormtongue,16851
Gandalf,Saruman,16910
Legolas,Aragorn,16949
Gimli,Gandalf,16951
Gimli,Legolas,17015
Gandalf,Shadowfax,17026
Legolas,Aragorn,17034
Gimli,Galadriel,17041
Gandalf,Shadowfax,17059
Legolas,Gandalf,17094
Helm,Erkenbrand,17122
Helm,Erkenbrand,17178
Gandalf,Wormtongue,17194
Helm,Gandalf,17196
Helm,Erkenbrand,17196
Gandalf,Erkenbrand,17196
Legolas,Aragorn,17207
Helm,Erkenbrand,17239
Helm,Gamling,17258
Legolas,Aragorn,17457
Gamling,Saruman,17476
Gandalf,Aragorn,17581
Elendil,Aragorn,17650
Legolas,Erkenbrand,17707
Legolas,Aragorn,17707
Erkenbrand,Aragorn,17707
Gimli,Gamling,17710
Gandalf,Saruman,17770
Gimli,Legolas,17785
Gimli,Gandalf,17785
Gimli,Aragorn,17785
Legolas,Gandalf,17785
Legolas,Aragorn,17785
Gandalf,Aragorn,17785
Gimli,Legolas,17820
Gimli,Gandalf,17820
Legolas,Gandalf,17820
Legolas,Gandalf,17821
Gimli,Legolas,17828
Legolas,Helm,17848
Legolas,Galadriel,17857
Gimli,Legolas,17881
Gandalf,Shadowfax,17989
Shadowfax,Gandalf,18002
Grimbold,Erkenbrand,18006
Helm,Saruman,18010
Saruman,Wormtongue,18116
Saruman,Wormtongue,18157
Gimli,Legolas,18177
Pippin,Merry,18196
Treebeard,Merry,18213
Treebeard,Gandalf,18230
Gimli,Legolas,18252
Gimli,Aragorn,18252
Legolas,Aragorn,18252
Gimli,Merry,18299
Pippin,Aragorn,18431
Gimli,Gandalf,18452
Pippin,Saruman,18465
Treebeard,Saruman,18528
Gandalf,Galadriel,18554
Gandalf,Elrond,18554
Galadriel,Elrond,18554
Treebeard,Merry,18634
Treebeard,Gandalf,18654
Treebeard,Gandalf,18664
Treebeard,Gandalf,18669
Sam,Frodo,18689
Sam,Boromir,18689
Frodo,Boromir,18689
Saruman,Aragorn,18825
Treebeard,Merry,18829
Pippin,Merry,18936
Saruman,Wormtongue,18954
Gandalf,Saruman,18988
Gandalf,Saruman,18993
Gandalf,Saruman,19202
Gandalf,Saruman,19207
Saruman,Aragorn,19218
Gandalf,Saruman,19271
Gimli,Legolas,19275
Gimli,Aragorn,19275
Legolas,Aragorn,19275
Treebeard,Gandalf,19276
Gimli,Legolas,19292
Gimli,Legolas,19300
Pippin,Merry,19326
Pippin,Gandalf,19362
Pippin,Merry,19362
Pippin,Aragorn,19362
Gandalf,Merry,19362
Gandalf,Aragorn,19362
Merry,Aragorn,19362
Pippin,Merry,19366
Pippin,Merry,19437
Pippin,Merry,19453
Gandalf,Saruman,19471
Pippin,Gandalf,19475
Pippin,Sam,19489
Pippin,Gandalf,19519
Gandalf,Aragorn,19687
Pippin,Gandalf,19756
Pippin,Gandalf,19762
Pippin,Aragorn,19762
Gandalf,Aragorn,19762
Merry,Aragorn,19771
Shadowfax,Gandalf,19793
Elendil,Elrond,19848
Wormtongue,Aragorn,19918
Peregrin,Shadowfax,19921
Pippin,Gandalf,19957
Sam,Frodo,20041
Sam,Frodo,20047
Sam,Frodo,20230
Sam,Frodo,20267
Frodo,Bilbo,20483
Frodo,Gollum,20519
Sam,Frodo,20598
Sam,Frodo,20607
Sam,Gollum,20627
Frodo,Gollum,20653
Sam,Frodo,20655
Sam,Gollum,20686
Frodo,Gollum,20688
Sam,Frodo,20735
Sam,Gollum,20769
Sam,Frodo,20777
Sam,Frodo,20792
Sam,Gollum,20838
Sam,Frodo,20844
Sam,Gollum,20844
Frodo,Gollum,20844
Sam,Frodo,20849
Sam,Gollum,20859
Sam,Gollum,20861
Sam,Frodo,20888
Frodo,Gollum,20903
Sam,Samwise,20916
Sam,Frodo,20985
Sam,Gollum,20985
Frodo,Gollum,20985
Sam,Frodo,21041
Sam,Frodo,21066
Sam,Frodo,21137
Sam,Frodo,21147
Sam,Frodo,21153
Sam,Gollum,21167
Sam,Frodo,21168
Sam,Gollum,21172
Sam,Frodo,21214
Sam,Frodo,21229
Frodo,Gollum,21299
Sam,Gollum,21301
Frodo,Gollum,21369
Sam,Gollum,21455
Frodo,Gollum,21466
Frodo,Gollum,21490
Sam,Frodo,21492
Sam,Gollum,21492
Frodo,Gollum,21492
Frodo,Gollum,21501
Frodo,Gandalf,21551
Frodo,Bilbo,21551
Gandalf,Bilbo,21551
Frodo,Gollum,21558
Isildur,Elendil,21588
Isildur,Frodo,21588
Elendil,Frodo,21588
Sam,Frodo,21626
Sam,Gollum,21626
Frodo,Gollum,21626
Gollum,Aragorn,21673
Frodo,Gollum,21680
Frodo,Gollum,21683
Gollum,Aragorn,21687
Gandalf,Aragorn,21702
Gandalf,Saruman,21703
Gandalf,Aragorn,21703
Saruman,Aragorn,21703
Frodo,Samwise,21705
Frodo,Gandalf,21706
Sam,Frodo,21727
Frodo,Gollum,21753
Sam,Frodo,21765
Frodo,Gollum,21825
Sam,Frodo,21860
Sam,Gollum,21860
Frodo,Gollum,21860
Sam,Gollum,21887
Frodo,Elrond,21938
Sam,Gollum,21945
Sam,Frodo,21970
Sam,Gollum,21970
Frodo,Gollum,21970
Sam,Frodo,22061
Sam,Gollum,22081
Sam,Frodo,22143
Frodo,Boromir,22150
Frodo,Hamfast,22183
Frodo,Samwise,22183
Hamfast,Samwise,22183
Boromir,Aragorn,22187
Denethor,Boromir,22194
Mablung,Damrod,22233
Sam,Frodo,22280
Sam,Faramir,22341
Frodo,Faramir,22343
Sam,Frodo,22349
Sam,Boromir,22349
Frodo,Boromir,22349
Elendil,Boromir,22366
Isildur,Elendil,22367
Isildur,Aragorn,22367
Elendil,Aragorn,22367
Sam,Frodo,22384
Sam,Faramir,22384
Frodo,Faramir,22384
Frodo,Boromir,22391
Frodo,Denethor,22441
Frodo,Faramir,22441
Denethor,Faramir,22441
Mablung,Damrod,22556
Samwise,Frodo,22557
Samwise,Faramir,22557
Frodo,Faramir,22557
Sam,Frodo,22568
Sam,Mablung,22568
Sam,Damrod,22568
Sam,Faramir,22568
Frodo,Mablung,22568
Frodo,Damrod,22568
Frodo,Faramir,22568
Mablung,Damrod,22568
Mablung,Faramir,22568
Damrod,Faramir,22568
Samwise,Faramir,22571
Isildur,Frodo,22593
Boromir,Faramir,22687
Mablung,Damrod,22692
Mablung,Damrod,22710
Sam,Frodo,22718
Mablung,Damrod,22723
Sam,Frodo,22824
Sam,Faramir,22824
Frodo,Faramir,22824
Sam,Frodo,22832
Sam,Frodo,22844
Frodo,Boromir,22845
Frodo,Aragorn,22849
Boromir,Faramir,22852
Sam,Faramir,22890
Samwise,Faramir,22891
Bilbo,Aragorn,22908
Sam,Frodo,22959
Frodo,Faramir,22986
Frodo,Faramir,23030
Sam,Frodo,23064
Frodo,Faramir,23077
Frodo,Faramir,23094
Anborn,Faramir,23143
Anborn,Frodo,23166
Frodo,Gandalf,23212
Frodo,Gollum,23277
Frodo,Faramir,23277
Gollum,Faramir,23277
Anborn,Gollum,23341
Frodo,Faramir,23375
Gollum,Faramir,23389
Frodo,Gollum,23399
Frodo,Faramir,23420
Frodo,Gollum,23435
Frodo,Faramir,23435
Gollum,Faramir,23435
Anborn,Gollum,23477
Sam,Frodo,23545
Frodo,Elrond,23572
Frodo,Gollum,23576
Frodo,Faramir,23576
Gollum,Faramir,23576
Samwise,Faramir,23577
Frodo,Gollum,23578
Sam,Frodo,23617
Sam,Gollum,23624
Sam,Frodo,23678
Sam,Gollum,23678
Frodo,Gollum,23678
Sam,Frodo,23726
Sam,Gollum,23726
Frodo,Gollum,23726
Sam,Gandalf,23787
Sam,Gollum,23789
Sam,Frodo,23816
Sam,Frodo,23837
Frodo,Gollum,23855
Sam,Frodo,23864
Sam,Gollum,23890
Sam,Frodo,23896
Sam,Frodo,23910
Sam,Frodo,23917
Sam,Frodo,23940
Gandalf,Galadriel,24026
Gandalf,Faramir,24026
Gandalf,Elrond,24026
Gandalf,Aragorn,24026
Galadriel,Faramir,24026
Galadriel,Elrond,24026
Galadriel,Aragorn,24026
Faramir,Elrond,24026
Faramir,Aragorn,24026
Elrond,Aragorn,24026
Sam,Frodo,24050
Sam,Frodo,24058
Sam,Frodo,24099
Sam,Frodo,24138
Sam,Frodo,24219
Sam,Frodo,24220
Sam,Frodo,24253
Sam,Frodo,24284
Sam,Frodo,24292
Sam,Frodo,24334
Frodo,Gollum,24339
Sam,Frodo,24355
Gollum,Shelob,24375
Sam,Frodo,24413
Sam,Frodo,24436
Sam,Frodo,24442
Sam,Frodo,24515
Gollum,Faramir,24578
Ungoliant,Shelob,24618
Sam,Frodo,24664
Sam,Gollum,24681
Sam,Gollum,24687
Sam,Gollum,24690
Sam,Gollum,24692
Sam,Gollum,24693
Sam,Frodo,24711
Sam,Frodo,24715
Sam,Samwise,24715
Frodo,Samwise,24715
Sam,Shelob,24736
Sam,Frodo,24742
Hamfast,Samwise,24753
Frodo,Galadriel,24792
Frodo,Faramir,24816
Frodo,Bilbo,24817
Frodo,Bilbo,24857
Sam,Frodo,24873
Sam,Shagrat,25066
Shelob,Shagrat,25096
Gorbag,Shagrat,25308
Gorbag,Shagrat,25310
Pippin,Gandalf,25348
Pippin,Gandalf,25359
Pippin,Gandalf,25366
Pippin,Gandalf,25380
Pippin,Gandalf,25394
Gandalf,Denethor,25399
Gandalf,Boromir,25411
Amroth,Imrahil,25440
Pippin,Gandalf,25441
Pippin,Ecthelion,25446
Peregrin,Gandalf,25447
Gandalf,Shadowfax,25472
Pippin,Gandalf,25480
Pippin,Gandalf,25485
Denethor,Ecthelion,25521
Pippin,Boromir,25523
Pippin,Aragorn,25523
Boromir,Aragorn,25523
Gandalf,Faramir,25533
Pippin,Boromir,25541
Pippin,Denethor,25550
Meriadoc,Pippin,25560
Pippin,Denethor,25561
Pippin,Gandalf,25572
Pippin,Denethor,25573
Pippin,Peregrin,25574
Pippin,Denethor,25574
Pippin,Ecthelion,25574
Peregrin,Denethor,25574
Peregrin,Ecthelion,25574
Denethor,Ecthelion,25574
Pippin,Gandalf,25578
Gandalf,Denethor,25579
Théoden,Saruman,25583
Pippin,Gandalf,25584
Gandalf,Denethor,25585
Pippin,Gandalf,25586
Treebeard,Gandalf,25589
Gandalf,Denethor,25592
Pippin,Gandalf,25599
Pippin,Denethor,25600
Pippin,Gandalf,25621
Pippin,Gandalf,25629
Isildur,Denethor,25635
Isildur,Boromir,25635
Denethor,Boromir,25635
Pippin,Boromir,25636
Pippin,Faramir,25636
Boromir,Faramir,25636
Denethor,Faramir,25654
Beregond,Aragorn,25692
Pippin,Peregrin,25697
Gandalf,Shadowfax,25715
Beregond,Shadowfax,25716
Pippin,Shadowfax,25723
Pippin,Shadowfax,25726
Beregond,Pippin,25741
Beregond,Pippin,25749
Beregond,Peregrin,25753
Beregond,Pippin,25780
Pippin,Peregrin,25817
Pippin,Peregrin,25867
Beregond,Gandalf,25868
Beregond,Pippin,25868
Gandalf,Pippin,25868
Pippin,Beregond,25869
Pippin,Denethor,25872
Pippin,Boromir,25872
Denethor,Boromir,25872
Beregond,Bergil,25917
Pippin,Merry,25928
Pippin,Bergil,25928
Merry,Bergil,25928
Pippin,Bergil,25930
Pippin,Bergil,25935
Pippin,Forlong,25939
Forlong,Bergil,25941
Amroth,Imrahil,25961
Pippin,Gandalf,25987
Pippin,Faramir,26001
Gandalf,Merry,26010
Gandalf,Shadowfax,26010
Gandalf,Aragorn,26010
Merry,Shadowfax,26010
Merry,Aragorn,26010
Shadowfax,Aragorn,26010
Gimli,Legolas,26013
Merry,Aragorn,26031
Gimli,Legolas,26034
Gimli,Merry,26034
Gimli,Aragorn,26034
Legolas,Merry,26034
Legolas,Aragorn,26034
Merry,Aragorn,26034
Merry,Aragorn,26042
Théoden,Saruman,26073
Halbarad,Aragorn,26089
Gimli,Legolas,26099
Gimli,Merry,26099
Legolas,Merry,26099
Gimli,Legolas,26102
Gimli,Halbarad,26115
Legolas,Aragorn,26116
Legolas,Gandalf,26125
Legolas,Galadriel,26125
Gandalf,Galadriel,26125
Gimli,Gandalf,26126
Meriadoc,Théoden,26151
Théoden,Merry,26160
Théoden,Aragorn,26160
Merry,Aragorn,26160
Éomer,Elrond,26169
Éomer,Halbarad,26169
Éomer,Aragorn,26169
Elrond,Halbarad,26169
Elrond,Aragorn,26169
Halbarad,Aragorn,26169
Gimli,Legolas,26170
Merry,Aragorn,26171
Éomer,Théoden,26176
Éomer,Merry,26186
Éomer,Aragorn,26186
Merry,Aragorn,26186
Éomer,Aragorn,26188
Éomer,Théoden,26190
Éomer,Aragorn,26190
Théoden,Aragorn,26190
Gimli,Legolas,26197
Gimli,Merry,26197
Legolas,Merry,26197
Éomer,Théoden,26202
Gimli,Legolas,26212
Gandalf,Aragorn,26219
Isildur,Elendil,26234
Isildur,Théoden,26234
Isildur,Sauron,26234
Elendil,Théoden,26234
Elendil,Sauron,26234
Théoden,Sauron,26234
Gimli,Aragorn,26236
Legolas,Elrond,26249
Legolas,Aragorn,26249
Elrond,Aragorn,26249
Arvedui,Aragorn,26250
Gimli,Aragorn,26257
Gimli,Legolas,26260
Gimli,Aragorn,26260
Legolas,Aragorn,26260
Isildur,Sauron,26263
Isildur,Sauron,26266
Gimli,Legolas,26272
Gimli,Aragorn,26272
Legolas,Aragorn,26272
Gimli,Legolas,26274
Helm,Halbarad,26276
Éowyn,Elrond,26278
Éowyn,Aragorn,26278
Elrond,Aragorn,26278
Helm,Théoden,26279
Éowyn,Aragorn,26283
Gimli,Legolas,26295
Gimli,Aragorn,26295
Legolas,Aragorn,26295
Gimli,Legolas,26330
Gimli,Glóin,26361
Gimli,Aragorn,26362
Gimli,Glóin,26371
Gimli,Legolas,26398
Gimli,Legolas,26400
Gimli,Amroth,26407
Isildur,Elessar,26428
Isildur,Halbarad,26428
Elessar,Halbarad,26428
Gimli,Legolas,26433
Pippin,Amroth,26438
Gimli,Pippin,26465
Gimli,Legolas,26465
Gimli,Aragorn,26465
Pippin,Legolas,26465
Pippin,Aragorn,26465
Legolas,Aragorn,26465
Sam,Frodo,26466
Éomer,Théoden,26476
Gandalf,Shadowfax,26497
Dúnhere,Gandalf,26500
Éowyn,Théoden,26544
Éowyn,Merry,26544
Théoden,Merry,26544
Éomer,Aragorn,26549
Pippin,Gandalf,26571
Pippin,Frodo,26571
Pippin,Gimli,26571
Pippin,Sam,26571
Pippin,Legolas,26571
Gandalf,Frodo,26571
Gandalf,Gimli,26571
Gandalf,Sam,26571
Gandalf,Legolas,26571
Frodo,Gimli,26571
Frodo,Sam,26571
Frodo,Legolas,26571
Gimli,Sam,26571
Gimli,Legolas,26571
Sam,Legolas,26571
Éowyn,Dúnhere,26576
Éowyn,Éomer,26576
Éowyn,Théoden,26576
Dúnhere,Éomer,26576
Dúnhere,Théoden,26576
Éomer,Théoden,26576
Éomer,Aragorn,26584
Brego,Baldor,26592
Merry,Aragorn,26598
Éowyn,Éomer,26599
Brego,Baldor,26603
Éomer,Aragorn,26614
Merry,Boromir,26622
Hirgon,Denethor,26628
Théoden,Denethor,26630
Hirgon,Denethor,26634
Hirgon,Gandalf,26638
Hirgon,Denethor,26638
Gandalf,Denethor,26638
Éomer,Théoden,26705
Éomer,Merry,26706
Éowyn,Merry,26712
Théoden,Merry,26714
Éowyn,Aragorn,26721
Gimli,Merry,26725
Meriadoc,Merry,26759
Pippin,Gandalf,26788
Pippin,Denethor,26800
Pippin,Gandalf,26801
Éomer,Gandalf,26819
Éomer,Denethor,26819
Gandalf,Denethor,26819
Pippin,Denethor,26820
Pippin,Denethor,26821
Pippin,Gandalf,26862
Beregond,Pippin,26868
Beregond,Faramir,26868
Pippin,Faramir,26868
Beregond,Faramir,26909
Beregond,Pippin,26910
Gandalf,Shadowfax,26929
Pippin,Faramir,26930
Pippin,Boromir,26932
Pippin,Denethor,26949
Pippin,Faramir,26953
Pippin,Gandalf,26955
Pippin,Gandalf,26957
Pippin,Faramir,26957
Gandalf,Faramir,26957
Pippin,Frodo,26958
Pippin,Gandalf,26958
Frodo,Gandalf,26958
Pippin,Gandalf,26959
Boromir,Denethor,26991
Boromir,Faramir,26991
Denethor,Faramir,26991
Boromir,Denethor,26998
Boromir,Faramir,26998
Denethor,Faramir,26998
Pippin,Gandalf,27035
Pippin,Denethor,27035
Gandalf,Denethor,27035
Pippin,Gandalf,27056
Pippin,Gandalf,27058
Pippin,Frodo,27060
Pippin,Gandalf,27060
Frodo,Gandalf,27060
Pippin,Gollum,27090
Frodo,Gollum,27094
Boromir,Faramir,27114
Denethor,Boromir,27125
Gandalf,Faramir,27128
Beregond,Faramir,27161
Nazgûl,Denethor,27184
Nazgûl,Sauron,27184
Denethor,Sauron,27184
Pippin,Gandalf,27187
Shadowfax,Amroth,27234
Shadowfax,Faramir,27234
Amroth,Faramir,27234
Denethor,Faramir,27255
Nazgûl,Faramir,27259
Imrahil,Faramir,27261
Denethor,Faramir,27265
Pippin,Gandalf,27269
Gandalf,Denethor,27322
Denethor,Faramir,27350
Denethor,Faramir,27362
Denethor,Faramir,27368
Denethor,Faramir,27387
Pippin,Denethor,27389
Denethor,Faramir,27404
Pippin,Denethor,27422
Beregond,Pippin,27428
Beregond,Faramir,27428
Pippin,Faramir,27428
Beregond,Pippin,27435
Beregond,Faramir,27435
Pippin,Faramir,27435
Gandalf,Shadowfax,27488
Pippin,Merry,27536
Éomer,Merry,27539
Éomer,Théoden,27567
Théoden,Ghân-buri-Ghân,27665
Éomer,Denethor,27690
Éomer,Théoden,27771
Théoden,Thengel,27796
Éowyn,Merry,27873
Éowyn,Meriadoc,27881
Éomer,Amroth,27905
Merry,Gandalf,27906
Éowyn,Éomer,27908
Éomer,Théoden,27918
Éowyn,Théoden,27951
Imrahil,Amroth,27953
Éowyn,Éomer,27962
Éomer,Imrahil,27972
Éomer,Húrin,27972
Imrahil,Húrin,27972
Arwen,Elrond,28013
Isildur,Elessar,28014
Isildur,Aragorn,28014
Elessar,Aragorn,28014
Gimli,Legolas,28019
Gimli,Halbarad,28019
Legolas,Halbarad,28019
Elendil,Aragorn,28020
Éomer,Aragorn,28021
Éomer,Imrahil,28034
Éomer,Aragorn,28034
Imrahil,Aragorn,28034
Grimbold,Halbarad,28038
Grimbold,Dúnhere,28044
Grimbold,Fastred,28044
Grimbold,Horn,28044
Grimbold,Harding,28044
Dúnhere,Fastred,28044
Dúnhere,Horn,28044
Dúnhere,Harding,28044
Fastred,Horn,28044
Fastred,Harding,28044
Horn,Harding,28044
Gandalf,Denethor,28049
Gandalf,Shadowfax,28053
Pippin,Shadowfax,28055
Pippin,Faramir,28067
Pippin,Denethor,28070
Pippin,Faramir,28070
Denethor,Faramir,28070
Pippin,Gandalf,28073
Gandalf,Faramir,28074
Pippin,Shadowfax,28077
Pippin,Beregond,28089
Beregond,Denethor,28102
Pippin,Gandalf,28104
Pippin,Denethor,28104
Gandalf,Denethor,28104
Gandalf,Denethor,28109
Denethor,Faramir,28116
Beregond,Gandalf,28122
Beregond,Pippin,28122
Beregond,Denethor,28122
Gandalf,Pippin,28122
Gandalf,Denethor,28122
Pippin,Denethor,28122
Gandalf,Denethor,28174
Beregond,Faramir,28177
Beregond,Gandalf,28191
Beregond,Denethor,28191
Beregond,Ecthelion,28191
Gandalf,Denethor,28191
Gandalf,Ecthelion,28191
Denethor,Ecthelion,28191
Beregond,Faramir,28195
Beregond,Gandalf,28197
Beregond,Pippin,28197
Beregond,Faramir,28197
Gandalf,Pippin,28197
Gandalf,Faramir,28197
Pippin,Faramir,28197
Gandalf,Amroth,28204
Beregond,Gandalf,28210
Beregond,Pippin,28210
Beregond,Faramir,28210
Gandalf,Pippin,28210
Gandalf,Faramir,28210
Pippin,Faramir,28210
Pippin,Beregond,28212
Denethor,Sauron,28225
Beregond,Faramir,28229
Éowyn,Théoden,28249
Pippin,Merry,28276
Beregond,Bergil,28285
Éowyn,Meriadoc,28301
Éowyn,Faramir,28301
Meriadoc,Faramir,28301
Éomer,Imrahil,28323
Éomer,Aragorn,28323
Imrahil,Aragorn,28323
Éomer,Elendil,28327
Éomer,Imrahil,28334
Éowyn,Éomer,28338
Éowyn,Imrahil,28339
Éowyn,Gandalf,28345
Denethor,Faramir,28346
Galadriel,Aragorn,28350
Amroth,Faramir,28352
Éomer,Imrahil,28365
Elessar,Aragorn,28366
Éowyn,Meriadoc,28368
Éowyn,Gandalf,28368
Meriadoc,Gandalf,28368
Éowyn,Merry,28370
Éowyn,Faramir,28370
Éowyn,Aragorn,28370
Merry,Faramir,28370
Merry,Aragorn,28370
Faramir,Aragorn,28370
Éomer,Faramir,28373
Éomer,Elrond,28373
Éomer,Aragorn,28373
Faramir,Elrond,28373
Faramir,Aragorn,28373
Elrond,Aragorn,28373
Gandalf,Faramir,28386
Shadowfax,Aragorn,28387
Gandalf,Aragorn,28390
Aragorn,Faramir,28419
Faramir,Aragorn,28421
Faramir,Aragorn,28432
Faramir,Aragorn,28436
Beregond,Gandalf,28443
Beregond,Imrahil,28443
Gandalf,Imrahil,28443
Pippin,Gandalf,28444
Éowyn,Aragorn,28448
Théoden,Wormtongue,28464
Saruman,Wormtongue,28468
Éomer,Aragorn,28472
Éowyn,Aragorn,28483
Éowyn,Aragorn,28484
Éomer,Éowyn,28488
Éowyn,Éomer,28499
Éomer,Gandalf,28503
Pippin,Gandalf,28510
Pippin,Merry,28510
Pippin,Aragorn,28510
Gandalf,Merry,28510
Gandalf,Aragorn,28510
Merry,Aragorn,28510
Pippin,Merry,28511
Merry,Aragorn,28516
Pippin,Gandalf,28518
Pippin,Aragorn,28528
Meriadoc,Saruman,28532
Meriadoc,Aragorn,28532
Saruman,Aragorn,28532
Merry,Gandalf,28543
Éowyn,Gandalf,28565
Éowyn,Faramir,28565
Éowyn,Aragorn,28565
Gandalf,Faramir,28565
Gandalf,Aragorn,28565
Faramir,Aragorn,28565
Éowyn,Gandalf,28566
Éowyn,Faramir,28566
Éowyn,Aragorn,28566
Gandalf,Faramir,28566
Gandalf,Aragorn,28566
Faramir,Aragorn,28566
Beregond,Meriadoc,28568
Elrond,Aragorn,28573
Gimli,Pippin,28578
Gimli,Legolas,28578
Gimli,Merry,28578
Pippin,Legolas,28578
Pippin,Merry,28578
Legolas,Merry,28578
Gimli,Legolas,28579
Legolas,Aragorn,28581
Legolas,Imrahil,28583
Legolas,Aragorn,28583
Imrahil,Aragorn,28583
Legolas,Aragorn,28587
Meriadoc,Peregrin,28589
Meriadoc,Imrahil,28589
Peregrin,Imrahil,28589
Legolas,Merry,28603
Legolas,Merry,28619
Gimli,Glóin,28632
Éowyn,Merry,28635
Pippin,Legolas,28639
Pippin,Merry,28639
Legolas,Merry,28639
Angbor,Aragorn,28652
Lúthien,Sauron,28683
Isildur,Aragorn,28690
Gandalf,Aragorn,28715
Théoden,Imrahil,28719
Théoden,Gimli,28719
Théoden,Aragorn,28719
Théoden,Éomer,28719
Théoden,Legolas,28719
Imrahil,Gimli,28719
Imrahil,Aragorn,28719
Imrahil,Éomer,28719
Imrahil,Legolas,28719
Gimli,Aragorn,28719
Gimli,Éomer,28719
Gimli,Legolas,28719
Aragorn,Éomer,28719
Aragorn,Legolas,28719
Éomer,Legolas,28719
Gandalf,Elrond,28720
Gandalf,Aragorn,28720
Elrond,Aragorn,28720
Amroth,Imrahil,28730
Gandalf,Sauron,28793
Imrahil,Aragorn,28799
Imrahil,Gimli,28818
Imrahil,Glóin,28818
Imrahil,Aragorn,28818
Gimli,Glóin,28818
Gimli,Aragorn,28818
Glóin,Aragorn,28818
Éomer,Elrond,28820
Éomer,Amroth,28820
Éomer,Imrahil,28820
Éomer,Aragorn,28820
Elrond,Amroth,28820
Elrond,Imrahil,28820
Elrond,Aragorn,28820
Amroth,Imrahil,28820
Amroth,Aragorn,28820
Imrahil,Aragorn,28820
Gimli,Legolas,28836
Gimli,Gandalf,28836
Gimli,Elrond,28836
Gimli,Aragorn,28836
Legolas,Gandalf,28836
Legolas,Elrond,28836
Legolas,Aragorn,28836
Gandalf,Elrond,28836
Gandalf,Aragorn,28836
Elrond,Aragorn,28836
Gandalf,Imrahil,28872
Gandalf,Faramir,28872
Imrahil,Faramir,28872
Gandalf,Aragorn,28876
Nazgûl,Aragorn,28894
Gandalf,Imrahil,28926
Gandalf,Gimli,28926
Gandalf,Peregrin,28926
Gandalf,Elrond,28926
Gandalf,Aragorn,28926
Gandalf,Éomer,28926
Gandalf,Legolas,28926
Imrahil,Gimli,28926
Imrahil,Peregrin,28926
Imrahil,Elrond,28926
Imrahil,Aragorn,28926
Imrahil,Éomer,28926
Imrahil,Legolas,28926
Gimli,Peregrin,28926
Gimli,Elrond,28926
Gimli,Aragorn,28926
Gimli,Éomer,28926
Gimli,Legolas,28926
Peregrin,Elrond,28926
Peregrin,Aragorn,28926
Peregrin,Éomer,28926
Peregrin,Legolas,28926
Elrond,Aragorn,28926
Elrond,Éomer,28926
Elrond,Legolas,28926
Aragorn,Éomer,28926
Aragorn,Legolas,28926
Éomer,Legolas,28926
Gandalf,Sauron,28956
Sam,Frodo,28958
Pippin,Imrahil,28960
Saruman,Sauron,28982
Elrond,Amroth,29020
Elrond,Imrahil,29020
Amroth,Imrahil,29020
Beregond,Frodo,29024
Beregond,Gandalf,29024
Beregond,Pippin,29024
Beregond,Imrahil,29024
Frodo,Gandalf,29024
Frodo,Pippin,29024
Frodo,Imrahil,29024
Gandalf,Pippin,29024
Gandalf,Imrahil,29024
Pippin,Imrahil,29024
Beregond,Pippin,29040
Pippin,Merry,29069
Pippin,Denethor,29069
Pippin,Aragorn,29069
Merry,Denethor,29069
Merry,Aragorn,29069
Denethor,Aragorn,29069
Sam,Frodo,29070
Hamfast,Samwise,29072
Frodo,Shelob,29084
Frodo,Shagrat,29084
Shelob,Shagrat,29084
Gorbag,Shagrat,29101
Gorbag,Shagrat,29163
Gorbag,Shagrat,29164
Gorbag,Sam,29169
Sam,Frodo,29207
Gorbag,Shagrat,29246
Gorbag,Shagrat,29288
Nazgûl,Shagrat,29309
Sam,Shagrat,29317
Sam,Shagrat,29323
Sam,Shagrat,29344
Sam,Shagrat,29350
Sam,Frodo,29427
Sam,Frodo,29440
Sam,Frodo,29449
Sam,Frodo,29461
Sam,Frodo,29480
Sam,Frodo,29499
Sam,Frodo,29503
Sam,Frodo,29511
Sam,Frodo,29521
Sam,Frodo,29532
Sam,Frodo,29545
Gorbag,Sam,29578
Sam,Frodo,29583
Sam,Frodo,29584
Sam,Frodo,29593
Sam,Faramir,29619
Sam,Frodo,29623
Sam,Galadriel,29649
Sam,Frodo,29654
Sam,Frodo,29679
Sam,Frodo,29684
Sam,Frodo,29689
Sam,Frodo,29694
Sam,Frodo,29709
Sam,Shagrat,29717
Sam,Frodo,29739
Sam,Frodo,29751
Sam,Frodo,29764
Sam,Frodo,29780
Sam,Frodo,29788
Gorbag,Shagrat,29792
Sam,Frodo,29795
Sam,Frodo,29807
Sam,Frodo,29836
Sam,Frodo,29851
Sam,Faramir,29855
Sam,Frodo,29863
Sam,Frodo,29874
Sam,Frodo,29888
Sam,Frodo,29972
Sam,Frodo,29987
